City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
139,warendorf,51.95,7.9833,28.92,46,47,3.88,DE,1686488383
140,ayacucho,-13.1583,-74.2239,8.92,43,20,0.0,PE,1686488384
141,rio grande,-32.035,-52.0986,10.06,71,100,5.54,BR,1686488162
142,guarulhos,-23.4628,-46.5333,24.08,68,0,1.03,BR,1686488384
143,scottburgh,-30.2867,30.7532,20.2,64,0,6.5,ZA,1686488384
144,bahia honda,22.9036,-83.1592,26.94,81,1,2.29,CU,1686488384
145,segamat,2.5148,102.8158,26.38,76,99,1.8,MY,1686488384
146,merizo village,13.2658,144.6691,28.31,94,100,4.47,GU,1686488384
147,luanda,-8.8368,13.2343,26.0,73,20,5.14,AO,1686488258
148,la passe,45.5549,-0.8967,27.13,57,56,4.04,FR,1686488385
149,zaterechnyy,44.7931,45.2097,30.61,41,100,3.12,RU,1686488385
150,longyearbyen,78.2186,15.6401,5.91,75,75,4.12,SJ,1686488385
151,nemuro,43.3236,145.575,11.62,97,100,4.12,JP,1686488385
152,siyabuswa,-25.1132,29.0445,22.91,19,0,3.25,ZA,1686488385
153,port hedland,-20.3167,118.5667,21.03,78,42,3.6,AU,1686488385
154,vadso,70.0744,29.7487,20.49,47,99,4.63,NO,1686488385
155,san juan de miraflores,-12.1629,-76.9635,21.29,79,99,1.3,PE,1686488386
156,takoradi,4.8845,-1.7554,27.01,72,100,5.55,GH,1686488386
157,laayoune,27.1622,-13.2032,27.19,54,20,5.66,EH,1686488386
158,kodiak,57.79,-152.4072,7.12,90,100,9.54,US,1686488386
159,hadibu,12.65,54.0333,31.02,66,99,7.71,YE,1686488386
160,blantyre,-15.785,35.0085,22.34,64,75,4.12,MW,1686488386
161,puerto baquerizo moreno,-0.9,-89.6,25.43,77,100,6.48,EC,1686488386
162,talnakh,69.4865,88.3972,13.45,51,88,6.31,RU,1686488386
163,petrolina,-9.3986,-40.5008,25.03,69,75,5.14,BR,1686488239
164,bakanas,44.8081,76.2772,29.75,19,0,6.0,KZ,1686488387
165,jounieh,33.9808,35.6178,26.77,75,14,3.83,LB,1686488387
166,georgetown,5.4112,100.3354,30.96,72,20,2.06,MY,1686488169
167,jayapura,-2.5333,140.7,25.66,89,63,3.2,ID,1686488387
168,la ronge,55.1001,-105.2842,15.12,62,75,2.57,CA,1686488387
169,huarmey,-10.0681,-78.1522,21.76,81,95,4.14,PE,1686488387
170,chernyshevsk,52.5243,117.0174,19.32,49,6,1.44,RU,1686488387
171,kochubey,44.3861,46.5825,26.77,54,100,5.44,RU,1686488387
172,tomatlan,19.9333,-105.25,24.17,84,80,0.39,MX,1686488388
173,tutoia,-2.7619,-42.2744,28.78,69,0,4.89,BR,1686488388
174,newman,37.3138,-121.0208,14.05,54,60,1.91,US,1686488388
175,kragero,58.8693,9.4149,17.39,51,6,3.58,NO,1686488388
176,rabaul,-4.1967,152.1721,27.18,79,85,0.68,PG,1686488388
177,kenai,60.5544,-151.2583,9.52,70,0,6.17,US,1686488388
178,berkane,34.9084,-2.3461,31.82,42,0,4.18,MA,1686488388
179,kafir qala,34.6667,61.0667,33.98,10,0,9.13,AF,1686488388
180,tongliao,43.6125,122.2653,15.18,80,100,4.31,CN,1686488388
181,vigan,17.5747,120.3869,26.65,86,100,6.04,PH,1686488389
182,khandyga,62.6667,135.6,15.72,64,69,2.15,RU,1686488389
183,broken hill,-31.95,141.4333,12.97,52,96,3.67,AU,1686488389
184,bissora,12.2231,-15.4475,31.04,38,99,4.76,GW,1686488389
185,cruzeiro do sul,-29.5128,-51.9853,11.71,95,100,1.84,BR,1686488389
186,ellensburg,46.9965,-120.5479,12.7,89,6,0.89,US,1686488389
187,margaret river,-33.95,115.0667,13.65,58,100,8.29,AU,1686488389
188,tura,25.5198,90.2201,24.65,92,11,3.05,IN,1686488389
189,bredasdorp,-34.5322,20.0403,18.95,47,100,4.32,ZA,1686488390
190,hailsham,50.8622,0.2578,29.56,71,70,3.58,GB,1686488390
191,peniche,39.3558,-9.3811,24.05,77,3,6.04,PT,1686488390
192,west island,-12.1568,96.8225,26.99,78,75,11.02,CC,1686488390
193,aykhal,66.0,111.5,0.79,98,100,8.99,RU,1686488390
194,thompson,55.7435,-97.8558,14.09,58,40,2.06,CA,1686488390
195,choibalsan,48.0667,114.5,18.14,42,22,3.02,MN,1686488390
196,angaur state,6.906,134.13,28.84,78,99,5.5,PW,1686488390
197,port alfred,-33.5906,26.891,22.32,54,0,1.34,ZA,1686488391
198,farafangana,-22.8167,47.8333,23.74,78,1,2.29,MG,1686488391
199,balkanabat,39.5108,54.3671,37.19,12,0,5.44,TM,1686488391
200,howard springs,-12.497,131.047,23.95,57,6,1.31,AU,1686488391
201,brisas de zicatela,15.8369,-97.0419,27.29,83,40,2.57,MX,1686488391
202,port saint john's,-31.6229,29.5448,23.22,39,0,2.77,ZA,1686488391
203,staryy oskol,51.2967,37.8417,12.03,81,100,8.71,RU,1686488391
204,at taj,24.2049,23.2857,37.35,13,0,1.85,LY,1686488391
205,barcelos,41.5388,-8.6151,23.84,60,100,3.58,PT,1686488382
206,bastia,42.6667,9.3333,25.72,78,40,3.09,FR,1686488392
207,margate,51.3813,1.3862,23.82,63,14,2.71,GB,1686488340
208,kruisfontein,-34.0033,24.7314,22.16,28,0,2.53,ZA,1686488392
209,thief river falls,48.1191,-96.1812,13.53,76,0,2.06,US,1686488392
210,taltal,-25.4,-70.4833,16.04,75,100,1.26,CL,1686488392
211,hermanus,-34.4187,19.2345,19.33,63,100,8.28,ZA,1686488392
212,djibo,14.1022,-1.6306,37.58,27,79,4.28,BF,1686488392
213,sarandi del yi,-33.35,-55.6333,8.15,52,0,5.91,UY,1686488392
214,vodnyy,63.5046,53.4095,6.1,56,100,4.2,RU,1686488393
215,inarajan village,13.2736,144.7484,28.54,94,100,4.66,GU,1686488393
216,mejit,10.2753,170.8646,27.76,79,100,8.27,MH,1686488393
217,tyuratam,45.6507,63.3156,33.25,11,0,7.6,KZ,1686488393
218,vila velha,-20.3297,-40.2925,25.97,69,20,4.12,BR,1686488393
219,thunder bay,48.4001,-89.3168,5.99,93,20,2.06,CA,1686488370
220,mata-utu,-13.2816,-176.1745,28.18,80,10,7.41,WF,1686488393
221,villa regina,-39.1,-67.0667,3.88,58,0,7.17,AR,1686488393
222,lingyuan,41.24,119.4011,15.44,64,44,1.17,CN,1686488394
223,legionowo,52.4015,20.9266,25.75,33,0,7.72,PL,1686488394
224,st. john's,47.5649,-52.7093,8.49,93,75,3.09,CA,1686488178
225,dunkerque,50.8333,2.5,31.66,39,17,2.75,FR,1686488394
226,sambava,-14.2667,50.1667,26.08,71,11,4.43,MG,1686488394
227,vilyuchinsk,52.9306,158.4028,10.15,68,7,3.15,RU,1686488394
228,howrah,22.5892,88.3103,34.0,70,40,2.57,IN,1686488394
229,flying fish cove,-10.4217,105.6791,25.82,88,100,4.63,CX,1686488394
230,la foa,-21.7108,165.8276,19.45,71,1,2.4,NC,1686488395
231,parvatsar,26.8833,74.7667,38.74,22,0,6.7,IN,1686488395
232,puerto aysen,-45.4,-72.7,3.88,98,100,2.13,CL,1686488395
233,castillos,-34.1667,-53.8333,10.73,53,77,4.68,UY,1686488395
234,raipur,21.2333,81.6333,41.08,20,40,2.06,IN,1686488395
235,tikrit,34.6071,43.6782,39.2,14,2,4.08,IQ,1686488395
236,chonchi,-42.6128,-73.8092,4.51,91,100,1.17,CL,1686488395
237,nikolayevsk-on-amure,53.1406,140.73,9.8,99,100,1.14,RU,1686488395
238,salahonda,2.1019,-78.7217,26.2,83,15,1.84,CO,1686488396
239,prattville,32.464,-86.4597,23.14,94,100,0.0,US,1686488396
240,pisco,-13.7,-76.2167,17.79,82,100,1.03,PE,1686488396
241,pecan plantation,32.3604,-97.6756,25.25,82,0,2.57,US,1686488396
242,kone,-21.0595,164.8658,18.62,77,4,2.32,NC,1686488396
243,jataizinho,-23.2542,-50.98,21.32,83,0,2.06,BR,1686488396
244,quellon,-43.1167,-73.6167,6.14,93,100,2.57,CL,1686488396
245,serra,-20.1286,-40.3078,25.7,69,20,4.12,BR,1686488308
246,xianyang,34.3378,108.7026,28.58,51,0,1.0,CN,1686488397
247,murudeshwara,14.0943,74.4845,28.37,79,100,2.75,IN,1686488398
248,caleta olivia,-46.4393,-67.5281,4.09,57,9,5.32,AR,1686488292
249,isafjordur,66.0755,-23.124,14.02,44,0,5.14,IS,1686488398
250,nishinoomote,30.7333,131.0,23.66,90,89,7.43,JP,1686488398
251,visby,57.6409,18.296,20.12,30,0,5.66,SE,1686488398
252,vorkuta,67.5,64.0,3.02,85,100,10.18,RU,1686488398
253,zigong,29.3416,104.7769,24.1,63,100,2.44,CN,1686488398
254,port lincoln,-34.7333,135.8667,14.36,58,0,5.43,AU,1686488399
255,pacific grove,36.6177,-121.9166,12.79,89,100,2.06,US,1686488191
256,antonio enes,-16.2325,39.9086,27.57,55,0,4.22,MZ,1686488399
257,ar raqqah,35.95,39.0167,34.36,19,95,5.8,SY,1686488399
258,zaragoza,41.6561,-0.8773,28.58,43,20,0.89,ES,1686488198
259,tucuma,-0.1833,-50.05,27.49,83,0,3.2,BR,1686488107
260,pingliang,35.5392,106.6861,23.74,33,94,1.95,CN,1686488399
261,acapulco de juarez,16.8634,-99.8901,27.13,73,55,1.23,MX,1686488399
262,bosaso,11.2842,49.1816,33.99,70,20,3.6,SO,1686488400
263,acarau,-2.8856,-40.12,28.9,69,14,6.54,BR,1686488400
264,college,64.8569,-147.8028,12.55,73,100,3.6,US,1686488400
265,thisted,56.9552,8.6949,23.44,53,12,6.13,DK,1686488401
266,talcahuano,-36.7167,-73.1167,0.82,100,0,1.54,CL,1686488402
267,medina,24.4686,39.6142,41.24,10,0,4.63,SA,1686488313
268,kayangel,8.0823,134.7173,28.91,77,100,6.12,PW,1686488403
269,pudozh,61.8099,36.5345,18.18,34,93,3.38,RU,1686488406
270,banjar,-8.19,114.9675,27.44,76,16,2.65,ID,1686488407
271,port douglas,-16.4833,145.4667,20.67,95,70,1.88,AU,1686488408
272,segbwema,7.9967,-10.9496,29.4,70,68,2.39,SL,1686488408
273,alzamay,55.5562,98.6644,15.48,51,7,1.28,RU,1686488409
274,saint-philippe,-21.3585,55.7679,26.77,85,93,1.82,RE,1686488409
275,paphos,34.7667,32.4167,25.88,65,40,3.6,CY,1686488410
276,al mahwit,15.4701,43.5448,25.2,39,100,6.69,YE,1686488410
277,buka,40.8108,69.1986,38.55,16,0,1.15,UZ,1686488410
278,gulu,2.7746,32.299,22.64,78,100,2.76,UG,1686488411
279,usinsk,65.9939,57.5281,6.56,67,100,9.82,RU,1686488411
280,pirapora,-17.345,-44.9419,26.61,38,100,0.7,BR,1686488411
281,togur,58.3631,82.8265,20.92,38,15,4.24,RU,1686488411
282,tsetserleg,47.475,101.4542,16.94,59,15,2.68,MN,1686488411
283,puerto lempira,15.2667,-83.7667,26.08,83,0,0.0,HN,1686488411
284,san luis de la loma,17.2706,-100.8939,26.94,57,90,1.2,MX,1686488411
285,nuku'alofa,-21.1333,-175.2,17.19,100,20,0.51,TO,1686488412
286,jianshui,23.6363,102.8264,22.89,72,94,0.5,CN,1686488412
287,kourou,5.1552,-52.6478,29.03,80,100,2.49,GF,1686488412
288,serang,-6.1149,106.1502,27.07,75,19,0.99,ID,1686488412
289,nampa,43.5407,-116.5635,16.13,89,0,2.06,US,1686488217
290,fort bragg,35.139,-79.006,24.0,73,20,2.06,US,1686488413
291,amursk,50.2261,136.8994,13.4,97,99,1.67,RU,1686488413
292,xilin hot,43.9667,116.0333,14.48,58,98,2.65,CN,1686488314
293,berriane,32.8265,3.7669,32.47,23,0,4.38,DZ,1686488413
294,ilebo,-4.3167,20.5833,34.78,35,100,1.64,CD,1686488413
295,warman,52.3168,-106.5679,12.95,71,75,3.09,CA,1686488413
296,gadzhiyevo,69.2551,33.3362,8.15,81,66,4.23,RU,1686488413
297,constantia,44.1833,28.65,24.38,45,99,5.49,RO,1686488414
298,gornozavodsk,58.3758,58.3211,11.19,41,97,5.8,RU,1686488414
299,houghton,47.1219,-88.569,9.86,69,75,4.63,US,1686488414
300,bekalta,35.6174,10.9947,26.01,67,6,4.39,TN,1686488414
301,katabu,-4.9333,122.5167,23.8,87,100,2.09,ID,1686488415
302,tralee,52.2704,-9.7026,21.14,73,75,4.12,IE,1686488415
303,dabakala,8.3667,-4.4333,29.18,64,99,3.52,CI,1686488415
304,newport,51.5877,-2.9984,23.38,76,100,0.1,GB,1686488346
305,ebon,4.582,168.6964,28.0,79,99,5.6,MH,1686488416
306,uray,60.1247,64.7758,11.08,48,100,7.72,RU,1686488416
307,verkhnevilyuysk,63.4453,120.3167,16.18,59,100,4.68,RU,1686488416
308,pimentel,-6.8367,-79.9342,23.16,78,100,4.12,PE,1686488416
309,bratsk,56.1325,101.6142,16.27,48,0,2.26,RU,1686488417
310,westport,41.1415,-73.3579,22.94,73,100,0.89,US,1686488342
311,porecatu,-22.7558,-51.3792,22.74,55,5,2.94,BR,1686488417
312,naberera,-4.2,36.9333,25.51,32,13,4.09,TZ,1686488417
313,shimoda,34.6667,138.95,20.61,95,100,1.83,JP,1686488417
314,mount gambier,-37.8333,140.7667,8.19,80,5,2.48,AU,1686488418
315,uturoa,-16.7333,-151.4333,26.29,72,100,7.35,PF,1686488418
316,diego martin,10.7005,-61.5342,24.6,94,8,7.0,TT,1686488418
317,patong,7.8961,98.2966,31.68,99,100,4.04,TH,1686488418
318,masterton,-40.9597,175.6575,4.1,95,21,1.0,NZ,1686488171
319,carloforte,39.145,8.3058,22.23,83,100,5.18,IT,1686488418
320,xinxiang,35.3089,113.8672,23.35,62,7,7.59,CN,1686488418
321,seminole,28.7086,-81.2081,27.43,92,0,2.06,US,1686488318
322,bikenibeu village,1.3673,173.1241,26.98,89,75,1.03,KI,1686488419
323,laguna,38.421,-121.4238,14.54,88,0,3.6,US,1686488281
324,alice springs,-23.7,133.8833,16.75,62,100,2.57,AU,1686488419
325,vernon,50.2581,-119.2691,17.56,89,75,0.89,CA,1686488419
326,gutierrez zamora,20.45,-97.0833,28.9,88,100,2.06,MX,1686488420
327,kidal,18.4411,1.4078,40.52,19,17,6.13,ML,1686488421
328,n'djamena,12.1067,15.0444,35.98,41,75,5.14,TD,1686488411
329,arraial do cabo,-22.9661,-42.0278,22.98,83,0,2.06,BR,1686488421
330,santana,-0.0583,-51.1817,29.1,84,40,4.63,BR,1686488422
331,hamilton,39.1834,-84.5333,20.51,74,100,5.14,US,1686488297
332,paka,4.6374,103.4368,28.96,84,42,0.51,MY,1686488422
333,greymouth,-42.4667,171.2,11.64,79,100,3.04,NZ,1686488423
334,victorica,-36.2151,-65.4359,4.22,51,0,4.09,AR,1686488424
335,mujiayingzi,42.1167,118.7833,16.38,55,100,1.98,CN,1686488425
336,uzgen,40.7699,73.3007,31.16,24,0,3.67,KG,1686488426
337,santiago de cuba,20.0247,-75.8219,27.64,79,82,2.16,CU,1686488426
338,aweil,8.7682,27.4002,34.31,36,100,2.12,SS,1686488427
339,saipan,15.1355,145.701,27.39,100,75,6.69,MP,1686488427
340,vydrino,51.485,104.8461,12.16,85,38,5.38,RU,1686488427
341,jalqani,12.4486,34.2186,29.77,51,100,3.54,SD,1686488427
342,paita,-5.0892,-81.1144,23.02,84,100,5.72,PE,1686488428
343,anse a galets,18.8317,-72.8642,28.42,73,55,3.5,HT,1686488358
344,aksu,41.1231,80.2644,35.81,10,0,1.65,CN,1686488428
345,caiaponia,-16.9567,-51.8103,27.71,39,0,1.17,BR,1686488428
346,san martin,-33.081,-68.4681,2.3,44,100,0.77,AR,1686488428
347,fuglafjordur,62.244,-6.814,10.26,65,100,2.42,FO,1686488428
348,okhotsk,59.3833,143.3,6.81,89,44,2.39,RU,1686488429
349,garissa,-0.4536,39.6401,33.74,36,100,10.41,KE,1686488429
350,petrovsk-zabaykal'skiy,51.273,108.843,21.88,34,39,2.67,RU,1686488429
351,majene,-3.5403,118.9707,27.61,81,100,8.24,ID,1686488429
352,ibaiti,-23.8486,-50.1878,18.85,64,6,1.57,BR,1686488430
353,portland,45.5234,-122.6762,14.17,91,43,2.24,US,1686488400
354,enewetak,11.3474,162.3373,27.84,81,100,6.46,MH,1686488430
355,cerritos,33.8583,-118.0648,16.99,90,100,1.54,US,1686488430
356,fraserburgh,57.6874,-2.0184,18.57,80,100,6.62,GB,1686488430
