City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,carutapera,-1.195,-46.02,29.13,71,29,3.85,BR,1685986361
364,langepas,61.2544,75.2124,22.04,57,7,1.82,RU,1685986361
365,pierrelaye,49.0211,2.1548,26.05,38,0,5.14,FR,1685986362
366,iron mountain,45.8202,-88.066,27.58,51,0,3.09,US,1685986362
367,vilyuysk,63.7553,121.6247,3.04,92,90,2.11,RU,1685986362
368,road town,18.4167,-64.6167,31.05,74,40,4.12,VG,1685986362
369,leticia,-4.2153,-69.9406,26.99,83,75,1.54,CO,1685986344
370,sitka,57.0531,-135.33,9.94,76,100,5.66,US,1685986362
371,cachoeiras de macacu,-22.4625,-42.6531,25.53,52,0,1.53,BR,1685986362
372,howrah,22.5892,88.3103,32.0,66,40,3.6,IN,1685986363
373,tshabong,-26.05,22.45,12.57,23,0,1.75,BW,1685986363
374,mazagao,-0.115,-51.2894,31.03,55,88,2.18,BR,1685986363
375,tambopata,-12.7333,-69.1833,29.94,62,75,2.06,PE,1685986363
376,conception bay south,47.4999,-52.9981,11.14,87,100,3.23,CA,1685986257
377,nouadhibou,20.931,-17.0347,23.99,73,0,7.2,MR,1685986363
378,rio san juan,19.6439,-70.0763,35.09,60,11,2.4,DO,1685986363
379,jackson,42.4165,-122.8345,23.55,42,0,0.45,US,1685986228
380,piacabucu,-10.4056,-36.4344,26.68,74,24,3.83,BR,1685986363
381,salekhard,66.53,66.6019,13.04,54,37,4.92,RU,1685986364
382,flying fish cove,-10.4217,105.6791,24.82,73,100,3.6,CX,1685986364
383,nicoya,10.1483,-85.452,30.51,63,98,0.19,CR,1685986364
384,cabo san lucas,22.8909,-109.9124,32.56,32,0,2.06,MX,1685986364
385,selfoss,63.9331,-20.9971,8.91,61,77,5.47,IS,1685986364
386,morehead city,34.7229,-76.726,25.0,58,20,3.6,US,1685986364
387,bezenchuk,52.982,49.4333,13.11,61,96,3.55,RU,1685986364
388,bafra,41.5678,35.9069,19.84,95,100,4.71,TR,1685986365
389,zyrya,40.3661,50.2917,22.05,84,55,7.99,AZ,1685986365
390,mana,5.6592,-53.7767,28.18,82,49,4.29,GF,1685986365
391,klyuchi,52.2667,79.1667,23.86,43,3,3.53,RU,1685986365
392,tiznit,29.5833,-9.5,20.95,59,99,3.32,MA,1685986365
393,tanjung pandan,-2.75,107.65,26.18,86,100,2.65,ID,1685986365
394,bitam,2.076,11.5007,21.67,97,81,0.59,GA,1685986366
395,khamis mushait,18.3064,42.7292,23.34,60,80,4.12,SA,1685986366
396,belokurikha,51.9959,84.9896,20.18,76,0,2.07,RU,1685986366
397,tenenkou,14.4572,-4.9169,37.35,25,54,5.29,ML,1685986366
398,la'ie,21.6477,-157.9253,25.25,75,14,1.79,US,1685986366
399,pirot,43.1531,22.5861,17.61,91,100,1.68,RS,1685986366
400,santyoku,37.4406,129.1708,17.17,74,100,3.66,KR,1685986367
401,port saint john's,-31.6229,29.5448,16.3,55,98,3.38,ZA,1685986367
402,meulaboh,4.1363,96.1285,24.65,89,100,1.4,ID,1685986367
403,anchorage,61.2181,-149.9003,14.96,68,0,2.06,US,1685986200
404,punta alta,-38.8759,-62.0736,17.26,28,88,8.07,AR,1685986367
405,watertown,42.3709,-71.1828,16.16,81,100,4.12,US,1685986162
406,kazanskoye,55.6448,69.235,23.68,41,4,2.19,RU,1685986368
407,rasskazovo,52.6714,41.9033,12.6,62,69,2.72,RU,1685986368
408,al hada,21.3675,40.2869,21.66,43,49,1.19,SA,1685986368
409,mhamid,29.82,-5.72,35.66,15,61,1.43,MA,1685986368
410,uzgen,40.7699,73.3007,20.16,51,78,4.38,KG,1685986368
411,taguatinga,-12.3857,-46.5711,32.9,23,0,2.14,BR,1685986368
412,adis zemen,12.1167,37.7833,19.29,72,94,2.76,ET,1685986368
413,shingu,33.7333,135.9833,19.17,56,100,2.46,JP,1685986369
414,lihue,21.9789,-159.3672,23.58,87,0,2.57,US,1685986122
415,kavaratti,10.5669,72.642,29.11,76,100,7.01,IN,1685986369
416,vuktyl,63.8567,57.3094,10.94,70,73,5.06,RU,1685986369
417,sanaa,15.3547,44.2067,21.85,25,6,3.57,YE,1685986336
418,kruisfontein,-34.0033,24.7314,8.82,71,100,2.22,ZA,1685986369
419,mount isa,-20.7333,139.5,12.87,82,40,0.0,AU,1685986370
420,kapuskasing,49.4169,-82.4331,12.05,71,100,5.66,CA,1685986205
421,nemuro,43.3236,145.575,8.95,86,10,1.47,JP,1685986370
422,yankton,42.8711,-97.3973,29.14,39,0,0.0,US,1685986313
423,puro,12.4841,123.3827,27.23,83,99,0.71,PH,1685986370
424,al jaradiyah,16.5795,42.9124,32.72,52,8,1.32,SA,1685986370
425,tadine,-21.55,167.8833,21.31,72,100,3.9,NC,1685986370
426,kamina,-8.7386,24.9906,21.26,51,100,1.84,CD,1685986370
427,loch garman,52.3342,-6.4575,20.12,80,8,5.36,IE,1685986371
428,aras-asan,8.8908,126.3033,25.83,88,100,2.64,PH,1685986371
429,vangviang,18.9333,102.45,24.05,97,100,0.87,LA,1685986371
430,salym,60.0625,71.4789,17.51,87,20,2.14,RU,1685986371
431,sompeta,18.9333,84.6,28.96,79,65,4.07,IN,1685986371
432,sosnovo-ozerskoye,52.5249,111.5418,11.94,46,100,3.75,RU,1685986371
433,gebeit,21.0667,36.3167,31.81,33,43,4.29,SD,1685986371
434,kearney,40.6995,-99.0815,26.85,56,0,0.89,US,1685986177
435,coahuayana de hidalgo,18.7,-103.6583,32.44,51,65,2.91,MX,1685986372
436,oruro,-17.9833,-67.15,14.27,33,20,2.57,BO,1685986372
437,mishkino,55.3389,63.9175,18.41,83,2,3.87,RU,1685986372
438,kendari,-3.945,122.4989,25.22,83,100,1.23,ID,1685986250
439,glace bay,46.1969,-59.957,8.92,97,100,4.12,CA,1685986372
440,lazaro cardenas,17.9583,-102.2,28.87,65,79,2.74,MX,1685986372
441,cidreira,-30.1811,-50.2056,19.15,63,74,4.12,BR,1685986187
442,santiago del estero,-27.7951,-64.2615,16.44,74,100,1.75,AR,1685986094
443,mazatlan,23.2167,-106.4167,28.84,73,100,2.06,MX,1685986206
444,anzio,41.4853,12.6179,23.88,74,11,1.99,IT,1685986373
445,badger,64.8,-147.5333,17.43,58,40,2.06,US,1685986373
446,benghazi,32.1167,20.0667,27.77,45,100,8.01,LY,1685986281
447,myski,53.709,87.8014,18.27,76,4,0.85,RU,1685986373
448,panaba,21.2833,-88.2667,33.86,43,21,1.02,MX,1685986373
449,dalnerechensk,45.9339,133.7225,10.73,91,58,2.49,RU,1685986373
450,saudarkrokur,65.7461,-19.6394,10.16,61,86,2.24,IS,1685986373
451,aldan,58.6031,125.3894,2.89,86,90,0.72,RU,1685986374
452,broome,42.2506,-75.833,23.17,39,0,7.2,US,1685986374
453,cozumel,20.5083,-86.9458,31.04,80,75,2.68,MX,1685986150
454,thunder bay,48.4001,-89.3168,19.99,64,75,4.12,CA,1685986374
455,altay,47.8667,88.1167,19.68,40,1,3.4,CN,1685986374
456,fort bragg,35.139,-79.006,26.57,53,20,3.6,US,1685986176
457,goundi,9.3627,17.366,30.57,48,87,2.01,TD,1685986374
458,necochea,-38.5473,-58.7368,13.48,37,68,4.4,AR,1685986374
459,bor,56.3567,44.0669,13.96,69,33,2.54,RU,1685986375
460,zaozersk,69.4005,32.4476,2.8,98,100,4.68,RU,1685986375
461,barcelos,41.5388,-8.6151,27.18,59,8,2.73,PT,1685986375
462,palma sola,-23.9634,-64.2987,24.06,55,48,2.27,AR,1685986375
463,maricopa,33.0581,-112.0476,35.99,11,0,2.06,US,1685986355
464,nawalgarh,27.85,75.2667,32.7,33,3,1.43,IN,1685986375
465,peace river,56.2501,-117.286,16.17,36,75,1.54,CA,1685986375
466,katsuura,35.1333,140.3,20.36,89,100,5.11,JP,1685986375
467,birobidzhan,48.8,132.95,10.67,91,36,0.49,RU,1685986376
468,carupano,10.6678,-63.2585,30.75,67,73,5.19,VE,1685986376
469,valdivia,-39.8142,-73.2459,12.05,74,88,3.01,CL,1685986106
470,guangshui,31.6199,113.9978,17.65,92,78,0.52,CN,1685986376
471,feres,40.8956,26.17,22.69,64,0,2.57,GR,1685986376
472,longboat key,27.4125,-82.659,31.27,49,20,3.6,US,1685986376
473,tobelo,1.7284,128.0095,26.66,82,19,2.01,ID,1685986376
474,buka,40.8108,69.1986,26.13,21,3,2.91,UZ,1685986376
475,sakon nakhon,17.3333,103.8333,25.98,77,99,1.65,TH,1685986377
476,barmer,25.75,71.3833,30.87,42,14,1.83,IN,1685986377
477,namibe,-15.1961,12.1522,19.61,71,0,3.49,AO,1685986261
478,yur'yevets,57.3201,43.1041,10.56,88,34,3.05,RU,1685986377
479,yahotyn,50.2798,31.7625,16.26,55,62,1.21,UA,1685986377
480,malabar,-33.9667,151.25,15.36,87,75,3.09,AU,1685986377
481,as sulayyil,20.4607,45.5779,37.14,13,1,2.9,SA,1685986377
482,buxtehude,53.45,9.7,22.86,51,0,4.63,DE,1685986377
483,walvis bay,-22.9575,14.5053,13.53,88,0,2.57,NA,1685986378
484,fisterra,42.9049,-9.2629,20.01,80,86,5.03,ES,1685986378
485,cooma,-36.2333,149.1333,7.34,91,100,1.83,AU,1685986176
486,jaguey grande,22.5269,-81.1286,35.03,34,8,3.03,CU,1685986378
487,pimentel,-6.8367,-79.9342,27.16,61,75,2.57,PE,1685986378
488,shahrud,36.4182,54.9763,26.53,22,84,4.08,IR,1685986378
489,el granada,37.5027,-122.4694,20.82,78,100,8.23,US,1685986231
490,cova figueira,14.8905,-24.2934,21.94,77,15,2.65,CV,1685986378
491,shubarshi,48.5872,57.1869,25.14,36,81,2.98,KZ,1685986379
492,petra,30.3222,35.4793,19.04,44,78,3.34,JO,1685986379
493,singkawang,0.9,109.0,25.2,92,100,1.15,ID,1685986305
494,camiri,-20.05,-63.5167,25.88,47,20,1.54,BO,1685986379
495,capelinha,-17.6914,-42.5158,24.91,32,3,2.47,BR,1685986379
496,brigantine,39.4101,-74.3646,24.55,49,40,3.6,US,1685986379
497,lae,-6.7221,146.9847,23.97,83,51,2.41,PG,1685986379
498,gvardeysk,54.6477,21.0651,17.03,67,2,2.67,RU,1685986379
499,rikaze,29.25,88.8833,11.09,39,11,3.21,CN,1685986379
500,pariaman,-0.619,100.12,25.03,88,79,1.51,ID,1685986380
501,bayanga,7.5214,124.2522,21.89,96,100,1.29,PH,1685986380
502,tanushimarumachi-toyoki,33.35,130.6833,20.9,95,100,1.33,JP,1685986380
503,jwaneng,-24.6004,24.7303,14.0,24,0,2.66,BW,1685986380
504,marsh harbour,26.5412,-77.0636,26.72,76,10,6.06,BS,1685986380
505,fenoarivo be,-18.4333,46.5667,15.82,77,11,2.57,MG,1685986380
506,labrador city,52.9463,-66.9114,12.95,58,100,5.66,CA,1685986380
507,grand baie,-20.0182,57.5802,25.26,86,17,0.89,MU,1685986381
508,al wajh,26.2455,36.4525,29.97,66,0,2.57,SA,1685986381
509,kebili,33.7044,8.969,26.66,51,58,10.36,TN,1685986381
510,acarau,-2.8856,-40.12,28.14,73,22,5.92,BR,1685986381
511,okhotsk,59.3833,143.3,5.66,82,90,2.3,RU,1685986381
512,buala,-8.145,159.5921,26.47,86,45,3.11,SB,1685986381
513,kerikeri,-35.2268,173.9474,11.62,93,75,1.34,NZ,1685986381
514,port macquarie,-31.4333,152.9167,12.72,69,100,0.94,AU,1685986382
515,al jawf,29.5,38.75,28.57,30,36,9.52,SA,1685986382
516,murun-kuren,49.6342,100.1625,13.82,53,36,1.76,MN,1685986382
517,floro,61.5996,5.0328,14.57,81,75,6.17,NO,1685986382
518,ilha de mocambique,-15.0342,40.7358,26.0,75,0,5.02,MZ,1685986382
519,camana,-16.6228,-72.7111,20.38,70,30,3.2,PE,1685986382
520,nadym,65.5333,72.5167,12.85,79,63,9.65,RU,1685986383
521,soto la marina,23.7667,-98.2167,34.39,43,0,2.93,MX,1685986383
522,redencao,-4.2258,-38.7306,31.23,53,28,1.98,BR,1685986383
523,tofol,5.3248,163.0078,28.28,77,55,4.8,FM,1685986383
524,trinidad,-14.8333,-64.9,28.99,74,40,2.57,BO,1685986383
525,san jose del guaviare,2.5729,-72.6459,26.37,93,70,0.99,CO,1685986384
526,andergrove,-21.0833,149.1833,19.15,92,30,5.45,AU,1685986384
527,nadi,-17.8,177.4167,21.0,88,40,2.57,FJ,1685986348
528,mukher,18.7,77.3667,35.48,22,80,3.56,IN,1685986384
529,pathein,16.7833,94.7333,26.39,87,66,2.85,MM,1685986385
530,jumla,29.2747,82.1838,12.43,81,89,0.81,NP,1685986385
531,saint-joseph,-21.3667,55.6167,22.48,84,18,5.72,RE,1685986385
532,mezhdurechenskiy,59.6,65.9333,16.29,47,33,2.47,RU,1685986385
533,kwang binh,17.4833,106.6,26.36,86,94,1.91,VN,1685986386
534,albertina,-22.2008,-46.6158,21.11,41,4,1.75,BR,1685986386
535,sao vicente,-23.9631,-46.3919,29.1,78,75,2.41,BR,1685986098
536,nuriootpa,-34.4833,139.0,14.72,86,5,2.74,AU,1685986386
537,aioun,16.6614,-9.6149,40.9,11,54,2.01,MR,1685986386
538,richards bay,-28.783,32.0377,17.59,61,4,2.56,ZA,1685986387
539,oranjemund,-28.55,16.4333,13.6,77,65,4.07,NA,1685986387
540,lumut,4.2323,100.6298,28.01,89,20,0.0,MY,1685986387
541,bardoli,21.1167,73.1167,29.86,77,0,6.96,IN,1685986387
542,nantucket,41.2835,-70.0995,13.06,81,75,10.29,US,1685986199
543,abu dhabi,24.4667,54.3667,34.06,68,0,3.09,AE,1685986387
544,guaruja,-23.9931,-46.2564,22.92,78,75,3.01,BR,1685986387
545,sisimiut,66.9395,-53.6735,0.53,64,16,2.71,GL,1685986388
546,noumea,-22.2763,166.4572,22.22,99,100,6.68,NC,1685986388
547,saiha,22.4833,92.9667,21.92,96,100,1.39,IN,1685986388
548,santa cruz del sur,20.7147,-77.9956,29.36,75,40,5.08,CU,1685986388
549,kuching,1.55,110.3333,27.23,74,20,1.03,MY,1685986307
550,tangalle,6.024,80.7911,25.68,89,50,4.89,LK,1685986389
551,newburgh,41.5034,-74.0104,24.02,44,40,5.14,US,1685986389
552,santa eularia des riu,38.9846,1.5341,23.34,69,20,3.6,ES,1685986389
553,rumonge,-3.9736,29.4386,22.28,79,68,2.27,BI,1685986389
554,yambio,4.5721,28.3955,24.22,75,55,1.36,SS,1685986389
555,al burayqah,30.4062,19.5739,29.98,37,100,6.0,LY,1685986390
556,koratla,18.8167,78.7167,35.17,23,13,0.95,IN,1685986390
557,barisal,22.7019,90.3711,29.53,77,7,4.51,BD,1685986340
558,ugoofaaru,5.6667,73.0,28.95,76,100,6.68,MV,1685986391
559,la rinconada,37.4873,-5.9826,30.63,47,34,1.79,ES,1685986391
560,cooper's town,26.8667,-77.5167,26.11,76,23,6.4,BS,1685986391
561,marka,1.7159,44.7717,26.51,86,66,7.4,SO,1685986391
562,al artawiyah,26.5053,45.3444,34.52,15,98,3.21,SA,1685986391
563,prince rupert,54.3161,-130.3201,10.05,81,100,2.57,CA,1685986392
564,hami,42.8,93.45,23.02,28,32,1.11,CN,1685986392
565,mach,29.8637,67.3298,29.71,36,0,0.98,PK,1685986392
566,arraial do cabo,-22.9661,-42.0278,24.98,65,0,3.6,BR,1685986392
567,muisne,0.6,-80.0333,27.49,81,74,3.67,EC,1685986392
568,imbituba,-28.24,-48.6703,23.25,85,53,5.74,BR,1685986354
569,ambovombe,-25.1667,46.0833,23.41,69,23,1.64,MG,1685986393
570,remire-montjoly,4.9167,-52.2667,30.02,74,75,5.66,GF,1685986393
571,miracema do tocantins,-9.5618,-48.3967,32.99,37,0,2.45,BR,1685986393
572,camayenne,9.535,-13.6878,25.05,88,100,2.06,GN,1685986393
573,kirensk,57.7853,108.1119,10.98,91,98,5.42,RU,1685986393
574,mossel bay,-34.1831,22.146,9.96,61,100,1.6,ZA,1685986394
575,san miguel,13.4833,-88.1833,29.81,85,20,2.06,SV,1685986394
576,sao paulo do potengi,-5.895,-35.7628,31.06,40,74,6.33,BR,1685986394
577,kushiro,42.975,144.3747,8.59,91,21,2.44,JP,1685986394
578,shuangjiang,26.1547,109.7138,19.97,97,95,1.65,CN,1685986395
579,san ignacio de velasco,-16.3667,-60.95,25.08,80,53,1.45,BO,1685986395
580,cao bang,22.6667,106.25,24.09,97,75,1.06,VN,1685986395
581,ebon,4.582,168.6964,28.21,77,87,5.11,MH,1685986396
582,yasothon,15.75,104.1333,27.24,86,100,2.89,TH,1685986396
583,batang,-6.4846,110.7083,25.61,81,100,2.29,ID,1685986227
584,abadan,30.3392,48.3043,36.97,20,0,5.14,IR,1685986397
585,miyako,39.6367,141.9525,14.02,61,0,3.15,JP,1685986397
586,sabha,27.0377,14.4283,37.43,8,84,4.92,LY,1685986397
587,opuwo,-18.0607,13.84,19.71,18,0,3.72,NA,1685986397
588,gokceada,40.2011,25.909,22.6,68,1,9.64,TR,1685986397
589,shentala,54.45,51.4833,10.68,68,76,2.49,RU,1685986398
590,port hedland,-20.3167,118.5667,18.03,82,3,3.6,AU,1685986398
591,perros-guirec,48.8145,-3.4396,18.24,77,0,4.12,FR,1685986398
592,yeed,4.55,43.0333,31.62,38,76,8.32,SO,1685986398
593,barda,40.3744,47.1267,26.6,55,67,5.44,AZ,1685986399
594,kidal,18.4411,1.4078,38.94,10,93,5.02,ML,1685986399
595,juybar,36.6412,52.9124,25.09,73,80,2.74,IR,1685986399
596,las palmas,28.4204,-14.0131,22.44,69,40,3.6,ES,1685986399
597,xilin hot,43.9667,116.0333,12.03,61,18,2.56,CN,1685986399
598,bakanas,44.8081,76.2772,24.92,35,87,5.84,KZ,1685986400
599,saurimo,-9.6608,20.3916,21.54,36,64,1.11,AO,1685986400
600,nema,57.5067,50.5011,10.65,70,26,1.55,RU,1685986400
601,challapata,-18.9,-66.7667,12.5,22,0,4.5,BO,1685986400
602,kittila,67.6647,24.8936,7.01,81,75,7.72,FI,1685986401
603,caleta de carquin,-11.0925,-77.6267,23.48,68,47,4.69,PE,1685986401
604,port douglas,-16.4833,145.4667,22.84,89,77,4.64,AU,1685986401
605,mournies,35.4764,24.0092,23.24,78,20,1.54,GR,1685986401
606,portland,45.5234,-122.6762,21.11,42,0,4.12,US,1685986108
